Freebase Player Key	Player Name	Freebase Nationality Key	Nationality	Freebase relation
 	Ljubodrag Milosevic	m.0bk25	Macedonia	people.person.nationality
 	Jonathan Stolth	m.0d0vqn	Sweden	people.person.nationality
 	Bert Strijdveen	m.059j2	Netherlands	people.person.nationality
 	George Rigg	m.02jx1	England	people.person.nationality
 	Dmitri Evstigneev	m.047lj	Kazakhstan	people.person.nationality
 	Matthias Breitfeld	m.0345h	Germany	people.person.nationality
 	Ruben Scheelen	m.0154j	Belgium	people.person.nationality
 	JoÃ£o Costa	m.05r4w	Portugal	people.person.nationality
 	Tarek Yassine	m.0345h	Germany	people.person.nationality
 	Harvey Scott-Morris	m.02jx1	England	people.person.nationality
 	Armando Picchi â€ 	m.03rjj	Italy	people.person.nationality
 	Mirko StojanoviÄ‡	m.01pj7	Croatia	people.person.nationality
 	Sean Mascarenhas	m.035hm	Gibraltar	people.person.nationality
 	Mohammed Al Farhan	m.0d0vqn	Sweden	people.person.nationality
 	Stefan BÃ¼hlmann	m.06mzp	Switzerland	people.person.nationality
 	Andreas Jiboc	m.0h7x	Austria	people.person.nationality
 	Steve Saffioti	m.03rjj	Italy	people.person.nationality
 	Ali Ulusoy	m.059j2	Netherlands	people.person.nationality
 	Wim Tijl	m.059j2	Netherlands	people.person.nationality
 	Uwe Jertschewski	m.0345h	Germany	people.person.nationality
 	Andry GutiÃ©rrez	m.06mzp	Switzerland	people.person.nationality
 	Darko Raguz	m.0166b	Bosnia and Herzegovina	people.person.nationality
 	Jakob Myslinski	m.05qhw	Poland	people.person.nationality
 	Nicolas Riou	m.0f8l9c	France	people.person.nationality
 	Nikola Eller	m.01pj7	Croatia	people.person.nationality
 	Renzo Roemeratoe	m.059j2	Netherlands	people.person.nationality
 	Sea	 	Cote d'Ivoire	people.person.nationality
 	Kostantinos Disseris	m.035qy	Greece	people.person.nationality
 	Luigi Sassanelli	m.03rjj	Italy	people.person.nationality
 	Dominik Kominek	m.05qhw	Poland	people.person.nationality
 	Mauro Perina	m.03rjj	Italy	people.person.nationality
 	Nadhir Abdennebi	m.07fj_	Tunisia	people.person.nationality
 	Reinier Barwasser	m.059j2	Netherlands	people.person.nationality
 	GÃ©za Toldi â€ 	m.03gj2	Hungary	people.person.nationality
 	Greg Marney	m.04v3q	Malta	people.person.nationality
 	Manuel RÃ¼edi	m.06mzp	Switzerland	people.person.nationality
 	Filip Moravec	m.01mjq	Czech Republic	people.person.nationality
 	Tom Knighton	m.02jx1	England	people.person.nationality
 	Miroslav Prskalo	m.01pj7	Croatia	people.person.nationality
 	Reik Machel	m.0345h	Germany	people.person.nationality
 	Carlos Eduardo	m.015fr	Brazil	people.person.nationality
 	Simone Marino	m.03rjj	Italy	people.person.nationality
 	Miguel Ã?ngel GÃ³mez Bataller	m.06mkj	Spain	people.person.nationality
 	Simon Cook	m.06mzp	Switzerland	people.person.nationality
 	David GarcÃ­a	m.0b90_r	Mexico	people.person.nationality
 	Niklas KÃ¼nzel	m.0345h	Germany	people.person.nationality
 	Edgars Fjodorovs	m.04g5k	Latvia	people.person.nationality
 	Kevin Keunen	m.059j2	Netherlands	people.person.nationality
 	Abel MÃ©ndez	m.0jgd	Argentina	people.person.nationality
 	Daniel Zahra	m.04v3q	Malta	people.person.nationality
 	Henk Oosterwold	m.059j2	Netherlands	people.person.nationality
 	Anastasios Kirkopoulos	m.035qy	Greece	people.person.nationality
 	Paris Assouchidis	m.0d0vqn	Sweden	people.person.nationality
 	Nermin Becirovic	m.0166b	Bosnia and Herzegovina	people.person.nationality
 	Bo Hua	m.0d05w3	China	people.person.nationality
 	Aramayis Kyosayan	m.0jgx	Armenia	people.person.nationality
 	Ersin Talayci	m.01znc_	Turkey	people.person.nationality
 	Thomas Flecha	m.05r7t	Puerto Rico	people.person.nationality
 	Hicham Sami	m.04wgh	Morocco	people.person.nationality
 	Matheus Zouain	m.015fr	Brazil	people.person.nationality
 	Brendon Perez	m.035hm	Gibraltar	people.person.nationality
 	Gallen Mifsud	m.04v3q	Malta	people.person.nationality
 	Martino Schulz	m.0345h	Germany	people.person.nationality
 	Dominique Sae-Chew	m.0345h	Germany	people.person.nationality
 	Robert Hoofs	m.059j2	Netherlands	people.person.nationality
 	Joseph Saliba	m.04v3q	Malta	people.person.nationality
 	Oto Goshadze	m.0d0kn	Georgia	people.person.nationality
 	Pim Verbeek	m.059j2	Netherlands	people.person.nationality
 	Erkan Yetismis	m.01znc_	Turkey	people.person.nationality
 	Sabir Allahguliev	m.0jhd	Azerbaijan	people.person.nationality
 	Peter Smulders	m.059j2	Netherlands	people.person.nationality
 	Karl-Romet Nomm	m.02kmm	Estonia	people.person.nationality
 	LÃ¡szlÃ³ BÃ¶dÃ¶r	m.03gj2	Hungary	people.person.nationality
 	Connor Shaw	m.06q1r	Scotland	people.person.nationality
 	Pierluigi Pizzaballa	m.03rjj	Italy	people.person.nationality
 	Se-Jun Kim	m.06qd3	South Korea	people.person.nationality
 	Theodor Carl	m.0345h	Germany	people.person.nationality
 	Soulaiman El Amrani	m.04wgh	Morocco	people.person.nationality
 	Ferhat Poyraz	m.01znc_	Turkey	people.person.nationality
 	Knut Olav Ystaas	m.05b4w	Norway	people.person.nationality
 	Aldo Catani	m.04g61	Luxembourg	people.person.nationality
 	Alessandro Piacenti	m.03rjj	Italy	people.person.nationality
 	Sindri Scheving	m.03rj0	Iceland	people.person.nationality
 	Irving Ã?valos	m.0b90_r	Mexico	people.person.nationality
 	Pierpaolo Bucciarelli	m.03rjj	Italy	people.person.nationality
 	MatÃ­as Morillas	m.07twz	Uruguay	people.person.nationality
 	AbdelHafid Lirki	m.04wgh	Morocco	people.person.nationality
 	Dale Gorman	m.05bcl	Northern Ireland	people.person.nationality
 	Luis Arnaldo Molina	m.016wzw	Peru	people.person.nationality
 	Manuel Groschk	m.0345h	Germany	people.person.nationality
 	Istvan Fulop	m.06c1y	Romania	people.person.nationality
 	Imad Amghar	m.04wgh	Morocco	people.person.nationality
 	Remon van Bochoven	m.059j2	Netherlands	people.person.nationality
 	Davit Aslanyan	m.0jgx	Armenia	people.person.nationality
 	Makki Nijssen	m.059j2	Netherlands	people.person.nationality
 	Luke Stivala	m.04v3q	Malta	people.person.nationality
 	MevlÃ¼t Ãœnver	m.01znc_	Turkey	people.person.nationality
 	El Mehdi Jounaid	m.04wgh	Morocco	people.person.nationality
 	Tsukasa Matsuba	m.03_3d	Japan	people.person.nationality
 	Paolo Ciantar	m.04v3q	Malta	people.person.nationality
 	Ramiro Navarro	m.0b90_r	Mexico	people.person.nationality
 	Oleksandr Kaplienko	m.07t21	Ukraine	people.person.nationality
 	Luca Belvedere	m.06mzp	Switzerland	people.person.nationality
 	Kenny Mair	m.06q1r	Scotland	people.person.nationality
 	Nathan Smith	m.0d060g	Canada	people.person.nationality
 	Emre Aslan	m.0345h	Germany	people.person.nationality
 	Philippe Pottier â€ 	m.06mzp	Switzerland	people.person.nationality
 	Rudolf FlÃ¶gel	m.0h7x	Austria	people.person.nationality
 	Dereck Isabella	m.06mzp	Switzerland	people.person.nationality
 	Philip Bauer	m.0345h	Germany	people.person.nationality
 	Tommy O'Sullivan	m.0j5g9	Wales	people.person.nationality
 	Duhan Caglar Akdag	m.01znc_	Turkey	people.person.nationality
 	Sokol Salihi	m.0gg9r39	Republic of Kosovo	people.person.nationality
 	Ben Woodhead	m.02jx1	England	people.person.nationality
 	Athanasios Moutesidis	m.035qy	Greece	people.person.nationality
 	Jay Porter	m.02jx1	England	people.person.nationality
 	Max Leonard	m.02jx1	England	people.person.nationality
 	Hamza Semoumi	m.04wgh	Morocco	people.person.nationality
 	Serhan Karahan	m.01znc_	Turkey	people.person.nationality
 	Alexandru Neculai	m.06c1y	Romania	people.person.nationality
 	Renags Miligs	m.04g5k	Latvia	people.person.nationality
 	Konstantinos Chartsias	m.035qy	Greece	people.person.nationality
 	Claude Abbes â€ 	m.0f8l9c	France	people.person.nationality
 	Jorge Silva	m.05r4w	Portugal	people.person.nationality
 	Kyle Oliver	m.02jx1	England	people.person.nationality
 	Hussein Sherifa	m.04hqz	Lebanon	people.person.nationality
 	Andrey Pasechenko	m.047lj	Kazakhstan	people.person.nationality
 	Lafuente â€ 	m.06mkj	Spain	people.person.nationality
 	Ã‰mile Veinante â€ 	m.0f8l9c	France	people.person.nationality
 	Glauk Qyqalla	m.0345h	Germany	people.person.nationality
 	Nico FrÃ¶mmgen	m.0345h	Germany	people.person.nationality
 	Nicola Padun	m.06mzp	Switzerland	people.person.nationality
 	Jonas Wagner	m.0345h	Germany	people.person.nationality
 	Tyler Harvey	m.02jx1	England	people.person.nationality
 	Gianmarco Peressini	m.03rjj	Italy	people.person.nationality
 	Michael Evans	m.059j2	Netherlands	people.person.nationality
 	Jordi Canals	m.06mkj	Spain	people.person.nationality
 	Brendan Bennett	m.05bcl	Northern Ireland	people.person.nationality
 	Ben Killip	m.02jx1	England	people.person.nationality
 	Jan Postma	m.059j2	Netherlands	people.person.nationality
 	Andrei Ciofu	m.04w4s	Moldova	people.person.nationality
 	Mohammed Husain	m.0697s	Qatar	people.person.nationality
 	Diego Mattiello	m.03rjj	Italy	people.person.nationality
 	Alexander Hessler	m.0345h	Germany	people.person.nationality
 	Alban Mehmeti	m.0gg9r39	Republic of Kosovo	people.person.nationality
 	Kevin Sonneveld	m.0345h	Germany	people.person.nationality
 	Bjarni Sigurdsson	m.03rj0	Iceland	people.person.nationality
 	Graeme Chadwick	m.06q1r	Scotland	people.person.nationality
 	Aziz Anarmetov	m.047lj	Kazakhstan	people.person.nationality
 	Juan Musso	m.0jgd	Argentina	people.person.nationality
 	Hyung-Jin Park	m.06qd3	South Korea	people.person.nationality
 	Keirin McCaffrey	m.06q1r	Scotland	people.person.nationality
 	Lauri KÃ¼nnapuu	m.02kmm	Estonia	people.person.nationality
 	Fabian Stahel	m.06mzp	Switzerland	people.person.nationality
 	Jamal Marouane	m.04wgh	Morocco	people.person.nationality
 	Tom Wehrle	m.0345h	Germany	people.person.nationality
 	Lars Erik Ryen	m.05b4w	Norway	people.person.nationality
 	Kofi Adams	 	Cote d'Ivoire	people.person.nationality
 	Frank Malanda	m.0f8l9c	France	people.person.nationality
 	Reinmann Lukas	m.06mzp	Switzerland	people.person.nationality
 	Emrich Needo	m.02kmm	Estonia	people.person.nationality
 	Hans Bentzon	m.059j2	Netherlands	people.person.nationality
 	Vladyslav Levanidov	m.07t21	Ukraine	people.person.nationality
 	Maksims Zuperka	m.04g5k	Latvia	people.person.nationality
 	Sebastian Dinov	m.0345h	Germany	people.person.nationality
 	Gelu Velici	m.06c1y	Romania	people.person.nationality
 	Felipe Ruvalcaba	m.0b90_r	Mexico	people.person.nationality
 	JÃ¶rg Saalfeld	m.0345h	Germany	people.person.nationality
 	Davide Ponte	m.06mzp	Switzerland	people.person.nationality
 	Ryo Wada	m.03_3d	Japan	people.person.nationality
 	Peter Essien	m.035dk	Ghana	people.person.nationality
 	Josh Gray	m.06q1r	Scotland	people.person.nationality
 	Scott Adam	m.06q1r	Scotland	people.person.nationality
 	Usman Mahammed Saleh	m.0697s	Qatar	people.person.nationality
 	Francesco Lucatelli	m.03rjj	Italy	people.person.nationality
 	Ryan Diafat	m.0f8l9c	France	people.person.nationality
 	Heinz Schneiter	m.06mzp	Switzerland	people.person.nationality
 	Jingqi Fang	m.0d05w3	China	people.person.nationality
 	Ron de Groot	m.059j2	Netherlands	people.person.nationality
 	Botond KirÃ¡ly	m.03gj2	Hungary	people.person.nationality
 	Veselin Georgiev	m.015qh	Bulgaria	people.person.nationality
 	Daoud Demba	m.06srk	Senegal	people.person.nationality
 	Piero Gonfiantini	m.03rjj	Italy	people.person.nationality
 	David Maia dos Santos	m.015fr	Brazil	people.person.nationality
 	Michael MÃ¤chler	m.06mzp	Switzerland	people.person.nationality
 	Labinot Morina	m.0gg9r39	Republic of Kosovo	people.person.nationality
 	Marius MÃ¼ller	m.0345h	Germany	people.person.nationality
 	Ronald Schmidt	m.0345h	Germany	people.person.nationality
 	Shaun Barney	m.06q1r	Scotland	people.person.nationality
 	Kai Chen	m.0d05w3	China	people.person.nationality
 	Reindolf Adu	m.0345h	Germany	people.person.nationality
 	Alf McMichael â€ 	m.05bcl	Northern Ireland	people.person.nationality
 	HÃ©ctor GarcÃ­a	m.06mkj	Spain	people.person.nationality
 	Alcindo	m.015fr	Brazil	people.person.nationality
 	Nacho	m.06mkj	Spain	people.person.nationality
 	Adi Vrebac	m.0h7x	Austria	people.person.nationality
 	Simon Moser	m.06mzp	Switzerland	people.person.nationality
 	Nikola Curko	m.077qn	Serbia	people.person.nationality
 	Matt Palmer	m.02jx1	England	people.person.nationality
 	Lukas SchÃ¶n	m.0345h	Germany	people.person.nationality
 	Ricardo Jorge Carvalho Goncalves	m.05r4w	Portugal	people.person.nationality
 	Peter McCloy	m.06q1r	Scotland	people.person.nationality
 	Thomas SchloeÃŸer	m.0345h	Germany	people.person.nationality
 	Christian Altamirano	m.03h2c	Honduras	people.person.nationality
 	Jonnie Efraimsson	m.0d0vqn	Sweden	people.person.nationality
 	Marcel Hess	m.06mzp	Switzerland	people.person.nationality
 	Peng Wang	m.0d05w3	China	people.person.nationality
 	Dan Atkinson	m.02jx1	England	people.person.nationality
 	Wojciech Kochanski	m.05qhw	Poland	people.person.nationality
 	Muni	m.06mkj	Spain	people.person.nationality
 	Jair â€ 	m.015fr	Brazil	people.person.nationality
 	Jan Vrijhof	m.059j2	Netherlands	people.person.nationality
 	Ian Wimmer	m.059j2	Netherlands	people.person.nationality
 	Niclas Svensson	m.0d0vqn	Sweden	people.person.nationality
 	Tiberio Recchia	m.03rjj	Italy	people.person.nationality
 	JÃ¶rg Saumsiegel	m.0345h	Germany	people.person.nationality
 	Tihomir Grabovica	m.06mzp	Switzerland	people.person.nationality
 	Zizinho â€ 	m.015fr	Brazil	people.person.nationality
 	Ragnar Lindholm	m.02w9s	Faroe Islands	people.person.nationality
 	Daniel Nieto	m.06mzp	Switzerland	people.person.nationality
 	Ashot Sarkisjan	m.0154j	Belgium	people.person.nationality
 	Nikita Patsko	m.0163v	Belarus	people.person.nationality
 	Sebastian Galozy	m.0345h	Germany	people.person.nationality
 	Yu Kimura	m.03_3d	Japan	people.person.nationality
 	Hassan Mezher	m.04hqz	Lebanon	people.person.nationality
 	Olivier Kemen	m.0f8l9c	France	people.person.nationality
 	Per-Arne Gjerdalen	m.05b4w	Norway	people.person.nationality
 	Faiq Ismail	m.06t2t	Singapore	people.person.nationality
 	Ghazi Allouchi	m.04wgh	Morocco	people.person.nationality
 	Stefan Florenski	m.05qhw	Poland	people.person.nationality
 	Nikola StijepoviÄ‡	m.056vv	Montenegro	people.person.nationality
 	Vulnet Bajrami	m.0bk25	Macedonia	people.person.nationality
 	Cenk Yilmaz	m.01znc_	Turkey	people.person.nationality
 	Shaun Gauci	m.04v3q	Malta	people.person.nationality
 	Johannes BÃ¶hm	m.0345h	Germany	people.person.nationality
 	Dymon Labonne	m.02jx1	England	people.person.nationality
 	Raimond Ojassalu	m.02kmm	Estonia	people.person.nationality
 	Batuhan Artarslan	m.01znc_	Turkey	people.person.nationality
 	Henri De Deken â€ 	m.0154j	Belgium	people.person.nationality
 	Antonio Salas	m.06mkj	Spain	people.person.nationality
 	Pavlos Kounnas	m.01ppq	Cyprus	people.person.nationality
 	Ahmet Cicek	m.01znc_	Turkey	people.person.nationality
 	Manuel Ghizzardi	m.03rjj	Italy	people.person.nationality
 	Hideyuki Ujiie	m.03_3d	Japan	people.person.nationality
 	Rudy Bone	m.02k1b	Ecuador	people.person.nationality
 	Olivier Aeberhard	m.06mzp	Switzerland	people.person.nationality
 	Carreras	m.0b90_r	Mexico	people.person.nationality
 	Ype Hamming	m.059j2	Netherlands	people.person.nationality
 	Felix Ebert	m.0345h	Germany	people.person.nationality
 	Olson Forde	m.0l3h	Antigua and Barbuda	people.person.nationality
 	Thomas Izerghouf	m.0h3y	Algeria	people.person.nationality
 	Ã?ngel Labruna	m.0jgd	Argentina	people.person.nationality
 	Patrick Tischler	m.0345h	Germany	people.person.nationality
 	Aaron Tshibola	m.02jx1	England	people.person.nationality
 	Faouzi El Khamali	m.04wgh	Morocco	people.person.nationality
 	Dennis Herschbach	m.0345h	Germany	people.person.nationality
 	Marcus Bruun Rasmussen	m.02w9s	Faroe Islands	people.person.nationality
 	Telmo	m.05r4w	Portugal	people.person.nationality
 	Tore Nilsen	m.05b4w	Norway	people.person.nationality
 	Michel Franken	m.059j2	Netherlands	people.person.nationality
 	Hazley Pyle	m.0l3h	Antigua and Barbuda	people.person.nationality
 	Linda Shiba	m.0hzlz	South Africa	people.person.nationality
 	Ghilas AÃ¯t Ali	m.0h3y	Algeria	people.person.nationality
 	Edvin Johannes Piirsalu	m.02kmm	Estonia	people.person.nationality
 	Mason Bush	m.02jx1	England	people.person.nationality
 	Wan Ahmad Amirzafran	m.09pmkv	Malaysia	people.person.nationality
 	Ron Zander	m.0345h	Germany	people.person.nationality
 	Matthew Asiaq	m.04v3q	Malta	people.person.nationality
 	Adrian Danek	m.05qhw	Poland	people.person.nationality
 	George Moorhouse â€ 	m.09c7w0	United States of America	people.person.nationality
 	Andries Nagtegaal	m.059j2	Netherlands	people.person.nationality
 	Ryan Howley	m.02jx1	England	people.person.nationality
 	Siu-Fai Ng	m.03h64	Hong Kong	people.person.nationality
 	Michael Falzon	m.04v3q	Malta	people.person.nationality
 	Mateusz Maczynski	m.05qhw	Poland	people.person.nationality
 	Pawel Drazba	m.05qhw	Poland	people.person.nationality
 	Manuel Moral Fuster	m.06mkj	Spain	people.person.nationality
 	Fashah Iskandar	m.06t2t	Singapore	people.person.nationality
 	Arnaud Nsemen	m.01nln	Cameroon	people.person.nationality
 	Mirnes Gurbeta	m.0166b	Bosnia and Herzegovina	people.person.nationality
 	Ã–zgÃ¼r Mollamehmetoglu	m.01znc_	Turkey	people.person.nationality
 	Mason Springthorpe	m.02jx1	England	people.person.nationality
 	Antonio Vujevic	m.06mzp	Switzerland	people.person.nationality
 	Irfan Sulejmani	m.0bk25	Macedonia	people.person.nationality
 	Carsten Lehmann	m.0345h	Germany	people.person.nationality
 	Fanol Krasniqi	m.0jdx	Albania	people.person.nationality
 	Ali Abdulhadi	m.0697s	Qatar	people.person.nationality
 	Clayton Edem	m.0hzlz	South Africa	people.person.nationality
 	Tuncay Ã–zler	m.01znc_	Turkey	people.person.nationality
 	Farid Karimi	m.03shp	Iran	people.person.nationality
 	MÃ¡tÃ© HorvÃ¡th	m.03gj2	Hungary	people.person.nationality
 	Giorgio Costanzo	m.03rjj	Italy	people.person.nationality
 	Karl Ebejer	m.04v3q	Malta	people.person.nationality
 	Richi	m.06mkj	Spain	people.person.nationality
 	Alfonso Portugal	m.0b90_r	Mexico	people.person.nationality
 	Kastriot Haliti	m.0gg9r39	Republic of Kosovo	people.person.nationality
 	Colin Gatt	m.04v3q	Malta	people.person.nationality
 	Francis Couvreur	m.0154j	Belgium	people.person.nationality
 	Peter Oles	m.0345h	Germany	people.person.nationality
 	Samuel Cuburu	m.0b90_r	Mexico	people.person.nationality
 	Janne JÃ¤rvenpÃ¤Ã¤	m.02vzc	Finland	people.person.nationality
 	Fouad Talhaoui	m.04wgh	Morocco	people.person.nationality
 	Daniel Montero	m.06mkj	Spain	people.person.nationality
 	Osmane Sarr	m.06srk	Senegal	people.person.nationality
 	Arend Regeer	m.059j2	Netherlands	people.person.nationality
 	Kazim Sayyar	m.01znc_	Turkey	people.person.nationality
 	Frank Polte	m.0345h	Germany	people.person.nationality
 	Pablo RodrÃ­guez	m.06mkj	Spain	people.person.nationality
 	Nico Zieger	m.0345h	Germany	people.person.nationality
